2017-11-12 09:46:43.846 INFO  singlejartest.Main - Connecting...
2017-11-12 09:46:46.104 DEBUG com.dukascopy.api.impl.connect.AuthorizationClient - >> [https://login.dukascopy.com/authorization-1/demo/auth?munus=srp_api&passus=3&sermo=52de8c0c-efcf-4b04-88ab-57220e495424&versio=318.4.33&willPing=true&putent_genus=0&occasus=true&platform=DDS3_JFOREX&srp_versio=1]
2017-11-12 09:46:47.782 DEBUG com.dukascopy.api.impl.connect.AuthorizationClient - << [{"occasus":"rO0ABXNyABRqYXZhLnV0aWwuUHJvcGVydGllczkS0HpwNj6YAgABTAAIZGVmYXVsdHN0ABZMamF2\r\nYS91dGlsL1Byb3BlcnRpZX...","authApiURLs":["d-ja-gva-121-130-118.dukascopy.com:10443","d-ja-usa-e-96-4-a.dukascopy.com:10443","d-ja-sgn-04-b.dukascopy.com:10443","d-ja-jpn-04-a.dukascopy.com:10443","d-ja-hk-110-05.dukascopy.com:10443","d-ja-msk-10.dukascopy.com:10443"],"srp_versio":"1"}]
2017-11-12 09:46:47.797 INFO  com.dukascopy.api.impl.connect.AuthorizationClient - Auth step 3 response [ServerResponseObject [passwordServerResponse=Step3ServerResponse [serverResponse={"occasus":"rO0ABXNyABRqYXZhLnV0aWwuUHJvcGVydGllczkS0HpwNj6YAgABTAAIZGVmYXVsdHN0ABZMamF2\r\nYS91dGlsL1Byb3BlcnRpZX...","authApiURLs":["d-ja-gva-121-130-118.dukascopy.com:10443","d-ja-usa-e-96-4-a.dukascopy.com:10443","d-ja-sgn-04-b.dukascopy.com:10443","d-ja-jpn-04-a.dukascopy.com:10443","d-ja-hk-110-05.dukascopy.com:10443","d-ja-msk-10.dukascopy.com:10443"],"srp_versio":"1"}], responseHeaderFields={Transfer-Encoding=[chunked], null=[HTTP/1.1 200], idle-session-ttl=[900000], CF-RAY=[3bc839029f0e5456-MAD], Server=[cloudflare-nginx], Connection=[keep-alive], Client-Country=[ES], Pragma=[no-cache], Last-Modified=[Sun, 12 Nov 2017 08:46:46 GMT], Date=[Sun, 12 Nov 2017 08:46:47 GMT], Cache-Control=[no-cache, must-revalidate, no-store, max-age=0], Access-Control-Allow-Credentials=[true], Client-IP=[81.37.216.145], Vary=[Accept-Encoding], Set-Cookie=[__cfduid=dd23bb8eb05945f9c75515b7bc26e44b81510476406; expires=Mon, 12-Nov-18 08:46:46 GMT; path=/; domain=.dukascopy.com; HttpOnly], Expires=[Thu, 01 Jan 1970 00:00:00 GMT], Content-Type=[text/plain;charset=UTF-8]}]]
2017-11-12 09:46:47.929 WARN  com.dukascopy.api.instrument.AvailableInstrumentProvider - Instrument "NEM.US/USD" is absent in Instrument API enum.
2017-11-12 09:46:47.930 INFO  com.dukascopy.api.impl.connect.AuthorizationClient - Selecting the best server...
2017-11-12 09:46:47.970 INFO  com.dukascopy.api.impl.connect.AuthorizationClient - The ping start time=2017-11-12 09:46:47:970
2017-11-12 09:46:48.292 INFO  com.dukascopy.api.impl.connect.AuthorizationClient - The ping end time=2017-11-12 09:46:48:292, the ping processing time=[322]ms
2017-11-12 09:46:48.292 DEBUG com.dukascopy.api.impl.connect.AuthorizationClient - Best api url [d-ja-gva-121-130-118.dukascopy.com:10443] with time [60]
2017-11-12 09:46:48.293 DEBUG com.dukascopy.api.impl.connect.TesterClientImpl - d-ja-gva-121-130-118.dukascopy.com:10443@f788079b1a9106991dcd2686c7b73060424dd5cc4a504c7a7ea4c41fb1313777
2017-11-12 09:46:48.299 INFO  com.dukascopy.dds2.greed.util.FilePathManager - WL info is unavailable. Use default App folder for Platform data:  /Users/DKS/Library/Application Support/JForex
2017-11-12 09:46:48.951 WARN  com.dukascopy.charts.data.datacache.FeedDataProvider - JStore is disabled for the current user
2017-11-12 09:46:48.959 DEBUG com.dukascopy.api.impl.connect.TesterClientImpl - UserAgent: {"clientType":"DDS3_JFOREXSDK","javaVersion":"1.8.0_51","jvmVersion":"25.51-b03","ip":"null","clientVersion":"318.4.33","osName":"Mac OS X","userName":"null"}
2017-11-12 09:46:49.992 INFO  com.dukascopy.dds2.greed.connection.GreedClientAuthorizationProvider - !!!:Thread[(NettyTransportClient-0) ClientConnector,5,main]
2017-11-12 09:46:49.994 INFO  com.dukascopy.dds4.transport.client.netty.ClientConnector - Authorize task in queue, server address [d-ja-gva-121-130-118.dukascopy.com/194.8.15.118:10443], transport name [NettyTransportClient-0]
2017-11-12 09:46:49.995 DEBUG com.dukascopy.api.impl.connect.TesterClientImpl - Authorized
2017-11-12 09:46:50.000 INFO  com.dukascopy.api.instrument.subscribe.InstrumentManager - InstrumentManager created.
2017-11-12 09:46:50.265 WARN  com.dukascopy.api.impl.connect.WLabelData - White Label Image is not received
2017-11-12 09:46:50.265 INFO  singlejartest.Main - Connected
2017-11-12 09:46:50.265 INFO  singlejartest.Main - Subscribing instruments...
2017-11-12 09:46:50.265 INFO  singlejartest.Main - Downloading data
2017-11-12 09:46:50.271 INFO  com.dukascopy.charts.data.datacache.metadata.FeedMetadataManager - Loading first times for [EUR/USD]...
2017-11-12 09:46:50.326 INFO  com.dukascopy.charts.data.datacache.metadata.FeedMetadataManager - First times loaded {EUR/USD={Ticks=1052082000914, 1 Min=1052082000000, Hourly=1052082000000, Daily=99792000000}}
2017-11-12 09:46:50.333 INFO  com.dukascopy.charts.data.datacache.metadata.FeedMetadataManager - Loading first times for [GBP/JPY]...
2017-11-12 09:46:50.385 INFO  com.dukascopy.charts.data.datacache.metadata.FeedMetadataManager - First times loaded {GBP/JPY={Ticks=1059944400015, 1 Min=1059944400000, Hourly=1059944400000, Daily=662774400000}}
2017-11-12 09:46:50.390 INFO  com.dukascopy.charts.data.datacache.metadata.FeedMetadataManager - Loading first times for [USD/JPY]...
2017-11-12 09:46:50.444 INFO  com.dukascopy.charts.data.datacache.metadata.FeedMetadataManager - First times loaded {USD/JPY={Ticks=1052082000626, 1 Min=1052082000000, Hourly=1052082000000, Daily=508377600000}}
2017-11-12 09:46:50.449 INFO  singlejartest.Main - from: 2017/04/01 00:00:00 to: 2017/04/29 23:00:00
2017-11-12 09:46:50.449 INFO  singlejartest.Main - Starting strategy
2017-11-12 09:46:50.489 INFO  singlejartest.Main - Strategy started: 0
2017-11-12 09:46:50.489 INFO  singlejartest.Main - Getting prices before start time
2017-11-12 09:46:50.762 INFO  singlejartest.Main - Creating data loading threads
2017-11-12 09:46:50.891 INFO  singlejartest.Main - Getting prices before start time
2017-11-12 09:46:50.933 WARN  com.dukascopy.api.impl.connect.WLabelData - White Label Image is not received
2017-11-12 09:46:50.945 INFO  singlejartest.Main - Filling in-progress candles
2017-11-12 09:46:51.401 INFO  singlejartest.Main - Executing onStart
2017-11-12 09:46:51.402 INFO  singlejartest.Main - Running
2017-11-12 09:46:51.872 INFO  singlejartest.Main - Running, Sat 2017.04.01 00:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:51.949 INFO  singlejartest.Main - Running, Sat 2017.04.01 01:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:51.963 INFO  singlejartest.Main - Running, Sat 2017.04.01 01:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:51.991 INFO  singlejartest.Main - Running, Sat 2017.04.01 02:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.003 INFO  singlejartest.Main - Running, Sat 2017.04.01 02:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.015 INFO  singlejartest.Main - Running, Sat 2017.04.01 03:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.024 INFO  singlejartest.Main - Running, Sat 2017.04.01 03:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.043 INFO  singlejartest.Main - Running, Sat 2017.04.01 04:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.051 INFO  singlejartest.Main - Running, Sat 2017.04.01 04:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.062 INFO  singlejartest.Main - Running, Sat 2017.04.01 05:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.070 INFO  singlejartest.Main - Running, Sat 2017.04.01 05:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.082 INFO  singlejartest.Main - Running, Sat 2017.04.01 06:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.092 INFO  singlejartest.Main - Running, Sat 2017.04.01 06:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.103 INFO  singlejartest.Main - Running, Sat 2017.04.01 07:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.114 INFO  singlejartest.Main - Running, Sat 2017.04.01 07:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.125 INFO  singlejartest.Main - Running, Sat 2017.04.01 08:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.132 INFO  singlejartest.Main - Running, Sat 2017.04.01 08:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.142 INFO  singlejartest.Main - Running, Sat 2017.04.01 09:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.150 INFO  singlejartest.Main - Running, Sat 2017.04.01 09:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.160 INFO  singlejartest.Main - Running, Sat 2017.04.01 10:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.168 INFO  singlejartest.Main - Running, Sat 2017.04.01 10:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.179 INFO  singlejartest.Main - Running, Sat 2017.04.01 11:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.186 INFO  singlejartest.Main - Running, Sat 2017.04.01 11:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.196 INFO  singlejartest.Main - Running, Sat 2017.04.01 12:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.202 INFO  singlejartest.Main - Running, Sat 2017.04.01 12:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.212 INFO  singlejartest.Main - Running, Sat 2017.04.01 13:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.218 INFO  singlejartest.Main - Running, Sat 2017.04.01 13:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.229 INFO  singlejartest.Main - Running, Sat 2017.04.01 14:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.235 INFO  singlejartest.Main - Running, Sat 2017.04.01 14:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.244 INFO  singlejartest.Main - Running, Sat 2017.04.01 15:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.250 INFO  singlejartest.Main - Running, Sat 2017.04.01 15:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.258 INFO  singlejartest.Main - Running, Sat 2017.04.01 16:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.264 INFO  singlejartest.Main - Running, Sat 2017.04.01 16:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.273 INFO  singlejartest.Main - Running, Sat 2017.04.01 17:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.279 INFO  singlejartest.Main - Running, Sat 2017.04.01 17:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.296 INFO  singlejartest.Main - Running, Sat 2017.04.01 18:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.303 INFO  singlejartest.Main - Running, Sat 2017.04.01 18:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.312 INFO  singlejartest.Main - Running, Sat 2017.04.01 19:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.318 INFO  singlejartest.Main - Running, Sat 2017.04.01 19:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.326 INFO  singlejartest.Main - Running, Sat 2017.04.01 20:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.331 INFO  singlejartest.Main - Running, Sat 2017.04.01 20:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.339 INFO  singlejartest.Main - Running, Sat 2017.04.01 21:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.346 INFO  singlejartest.Main - Running, Sat 2017.04.01 21:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.355 INFO  singlejartest.Main - Running, Sun 2017.04.01 22:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.360 INFO  singlejartest.Main - Running, Sun 2017.04.01 22:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.368 INFO  singlejartest.Main - Running, Sun 2017.04.01 23:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.373 INFO  singlejartest.Main - Running, Sun 2017.04.01 23:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.380 INFO  singlejartest.Main - Running, Sun 2017.04.02 00:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.385 INFO  singlejartest.Main - Running, Sun 2017.04.02 00:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.392 INFO  singlejartest.Main - Running, Sun 2017.04.02 01:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.397 INFO  singlejartest.Main - Running, Sun 2017.04.02 01:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.404 INFO  singlejartest.Main - Running, Sun 2017.04.02 02:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.409 INFO  singlejartest.Main - Running, Sun 2017.04.02 02:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.416 INFO  singlejartest.Main - Running, Sun 2017.04.02 03:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.421 INFO  singlejartest.Main - Running, Sun 2017.04.02 03:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.428 INFO  singlejartest.Main - Running, Sun 2017.04.02 04:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.432 INFO  singlejartest.Main - Running, Sun 2017.04.02 04:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.439 INFO  singlejartest.Main - Running, Sun 2017.04.02 05:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.443 INFO  singlejartest.Main - Running, Sun 2017.04.02 05:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.449 INFO  singlejartest.Main - Running, Sun 2017.04.02 06:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.453 INFO  singlejartest.Main - Running, Sun 2017.04.02 06:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.460 INFO  singlejartest.Main - Running, Sun 2017.04.02 07:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.464 INFO  singlejartest.Main - Running, Sun 2017.04.02 07:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.470 INFO  singlejartest.Main - Running, Sun 2017.04.02 08:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.474 INFO  singlejartest.Main - Running, Sun 2017.04.02 08:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.480 INFO  singlejartest.Main - Running, Sun 2017.04.02 09:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.484 INFO  singlejartest.Main - Running, Sun 2017.04.02 09:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.490 INFO  singlejartest.Main - Running, Sun 2017.04.02 10:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.494 INFO  singlejartest.Main - Running, Sun 2017.04.02 10:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.500 INFO  singlejartest.Main - Running, Sun 2017.04.02 11:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.504 INFO  singlejartest.Main - Running, Sun 2017.04.02 11:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.509 INFO  singlejartest.Main - Running, Sun 2017.04.02 12:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.512 INFO  singlejartest.Main - Running, Sun 2017.04.02 12:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.521 INFO  singlejartest.Main - Running, Sun 2017.04.02 13:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.525 INFO  singlejartest.Main - Running, Sun 2017.04.02 13:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.534 INFO  singlejartest.Main - Running, Sun 2017.04.02 14:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.538 INFO  singlejartest.Main - Running, Sun 2017.04.02 14:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.547 INFO  singlejartest.Main - Running, Sun 2017.04.02 15:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.550 INFO  singlejartest.Main - Running, Sun 2017.04.02 15:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.559 INFO  singlejartest.Main - Running, Sun 2017.04.02 16:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.563 INFO  singlejartest.Main - Running, Sun 2017.04.02 16:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.574 INFO  singlejartest.Main - Running, Sun 2017.04.02 17:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.577 INFO  singlejartest.Main - Running, Sun 2017.04.02 17:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.581 INFO  singlejartest.Main - Running, Sun 2017.04.02 18:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.584 INFO  singlejartest.Main - Running, Sun 2017.04.02 18:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.588 INFO  singlejartest.Main - Running, Sun 2017.04.02 19:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.591 INFO  singlejartest.Main - Running, Sun 2017.04.02 19:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.595 INFO  singlejartest.Main - Running, Sun 2017.04.02 20:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.598 INFO  singlejartest.Main - Running, Sun 2017.04.02 20:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.603 INFO  singlejartest.Main - Running, Sun 2017.04.02 21:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.654 INFO  singlejartest.Main - Running, Sun 2017.04.02 21:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.702 INFO  singlejartest.Main - Running, Mon 2017.04.02 22:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.778 INFO  singlejartest.Main - Running, Mon 2017.04.02 22:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.837 INFO  singlejartest.Main - Running, Mon 2017.04.02 23:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.920 INFO  singlejartest.Main - Running, Mon 2017.04.02 23:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:52.990 INFO  singlejartest.Main - Running, Mon 2017.04.03 00:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:53.116 INFO  singlejartest.Main - Running, Mon 2017.04.03 00:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:53.192 INFO  singlejartest.Main - Running, Mon 2017.04.03 01:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:53.254 INFO  singlejartest.Main - Running, Mon 2017.04.03 01:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:53.312 INFO  singlejartest.Main - Running, Mon 2017.04.03 02:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:53.363 INFO  singlejartest.Main - Running, Mon 2017.04.03 02:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:53.401 INFO  singlejartest.Main - Running, Mon 2017.04.03 03:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:53.439 INFO  singlejartest.Main - Running, Mon 2017.04.03 03:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:53.481 INFO  singlejartest.Main - Running, Mon 2017.04.03 04:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:53.536 INFO  singlejartest.Main - Running, Mon 2017.04.03 04:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:53.575 INFO  singlejartest.Main - Running, Mon 2017.04.03 05:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:53.678 INFO  singlejartest.Main - Running, Mon 2017.04.03 05:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:53.721 INFO  singlejartest.Main - Running, Mon 2017.04.03 06:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:53.819 INFO  singlejartest.Main - Running, Mon 2017.04.03 06:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:53.900 INFO  singlejartest.Main - Running, Mon 2017.04.03 07:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:54.015 INFO  singlejartest.Main - Running, Mon 2017.04.03 07:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:46:54.148 INFO  singlejartest.Main - Running, Mon 2017.04.03 08:00 Eq: 47,998.01 UoL: 102.11%
2017-11-12 09:46:54.295 INFO  singlejartest.Main - Running, Mon 2017.04.03 08:30 Eq: 46,059.32 UoL: 106.37%
2017-11-12 09:46:54.464 INFO  singlejartest.Main - Running, Mon 2017.04.03 09:00 Eq: 37,197.06 UoL: 131.76%
