2017-11-12 09:42:39.149 INFO  singlejartest.Main - Connecting...
2017-11-12 09:42:47.360 INFO  com.dukascopy.api.instrument.subscribe.InstrumentManager - InstrumentManager created.
2017-11-12 09:42:47.627 WARN  com.dukascopy.api.impl.connect.WLabelData - White Label Image is not received
2017-11-12 09:42:47.627 INFO  singlejartest.Main - Connected
2017-11-12 09:42:47.627 INFO  singlejartest.Main - Subscribing instruments...
2017-11-12 09:42:47.627 INFO  singlejartest.Main - Downloading data
2017-11-12 09:42:47.634 INFO  com.dukascopy.charts.data.datacache.metadata.FeedMetadataManager - Loading first times for [EUR/USD]...
2017-11-12 09:42:47.697 INFO  com.dukascopy.charts.data.datacache.metadata.FeedMetadataManager - First times loaded {EUR/USD={Ticks=1052082000914, 1 Min=1052082000000, Hourly=1052082000000, Daily=99792000000}}
2017-11-12 09:42:47.703 INFO  com.dukascopy.charts.data.datacache.metadata.FeedMetadataManager - Loading first times for [GBP/JPY]...
2017-11-12 09:42:47.764 INFO  com.dukascopy.charts.data.datacache.metadata.FeedMetadataManager - First times loaded {GBP/JPY={Ticks=1059944400015, 1 Min=1059944400000, Hourly=1059944400000, Daily=662774400000}}
2017-11-12 09:42:47.768 INFO  com.dukascopy.charts.data.datacache.metadata.FeedMetadataManager - Loading first times for [USD/JPY]...
2017-11-12 09:42:47.829 INFO  com.dukascopy.charts.data.datacache.metadata.FeedMetadataManager - First times loaded {USD/JPY={Ticks=1052082000626, 1 Min=1052082000000, Hourly=1052082000000, Daily=508377600000}}
2017-11-12 09:42:47.833 INFO  singlejartest.Main - from: 2017/04/01 00:00:00 to: 2017/04/29 23:00:00
2017-11-12 09:42:47.833 INFO  singlejartest.Main - Starting strategy
2017-11-12 09:42:47.874 INFO  singlejartest.Main - Strategy started: 0
2017-11-12 09:42:47.874 INFO  singlejartest.Main - Getting prices before start time
2017-11-12 09:42:48.165 INFO  singlejartest.Main - Creating data loading threads
2017-11-12 09:42:48.292 INFO  singlejartest.Main - Getting prices before start time
2017-11-12 09:42:48.333 WARN  com.dukascopy.api.impl.connect.WLabelData - White Label Image is not received
2017-11-12 09:42:48.345 INFO  singlejartest.Main - Filling in-progress candles
2017-11-12 09:42:48.857 INFO  singlejartest.Main - Executing onStart
2017-11-12 09:42:48.859 INFO  singlejartest.Main - Running
2017-11-12 09:42:49.344 INFO  singlejartest.Main - Running, Sat 2017.04.01 00:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.439 INFO  singlejartest.Main - Running, Sat 2017.04.01 01:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.469 INFO  singlejartest.Main - Running, Sat 2017.04.01 01:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.500 INFO  singlejartest.Main - Running, Sat 2017.04.01 02:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.519 INFO  singlejartest.Main - Running, Sat 2017.04.01 02:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.540 INFO  singlejartest.Main - Running, Sat 2017.04.01 03:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.552 INFO  singlejartest.Main - Running, Sat 2017.04.01 03:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.568 INFO  singlejartest.Main - Running, Sat 2017.04.01 04:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.577 INFO  singlejartest.Main - Running, Sat 2017.04.01 04:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.588 INFO  singlejartest.Main - Running, Sat 2017.04.01 05:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.599 INFO  singlejartest.Main - Running, Sat 2017.04.01 05:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.615 INFO  singlejartest.Main - Running, Sat 2017.04.01 06:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.628 INFO  singlejartest.Main - Running, Sat 2017.04.01 06:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.641 INFO  singlejartest.Main - Running, Sat 2017.04.01 07:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.651 INFO  singlejartest.Main - Running, Sat 2017.04.01 07:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.665 INFO  singlejartest.Main - Running, Sat 2017.04.01 08:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.675 INFO  singlejartest.Main - Running, Sat 2017.04.01 08:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.689 INFO  singlejartest.Main - Running, Sat 2017.04.01 09:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.700 INFO  singlejartest.Main - Running, Sat 2017.04.01 09:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.713 INFO  singlejartest.Main - Running, Sat 2017.04.01 10:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.721 INFO  singlejartest.Main - Running, Sat 2017.04.01 10:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.732 INFO  singlejartest.Main - Running, Sat 2017.04.01 11:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.739 INFO  singlejartest.Main - Running, Sat 2017.04.01 11:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.752 INFO  singlejartest.Main - Running, Sat 2017.04.01 12:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.759 INFO  singlejartest.Main - Running, Sat 2017.04.01 12:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.769 INFO  singlejartest.Main - Running, Sat 2017.04.01 13:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.776 INFO  singlejartest.Main - Running, Sat 2017.04.01 13:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.787 INFO  singlejartest.Main - Running, Sat 2017.04.01 14:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.793 INFO  singlejartest.Main - Running, Sat 2017.04.01 14:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.811 INFO  singlejartest.Main - Running, Sat 2017.04.01 15:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.817 INFO  singlejartest.Main - Running, Sat 2017.04.01 15:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.826 INFO  singlejartest.Main - Running, Sat 2017.04.01 16:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.832 INFO  singlejartest.Main - Running, Sat 2017.04.01 16:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.841 INFO  singlejartest.Main - Running, Sat 2017.04.01 17:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.848 INFO  singlejartest.Main - Running, Sat 2017.04.01 17:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.857 INFO  singlejartest.Main - Running, Sat 2017.04.01 18:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.863 INFO  singlejartest.Main - Running, Sat 2017.04.01 18:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.872 INFO  singlejartest.Main - Running, Sat 2017.04.01 19:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.877 INFO  singlejartest.Main - Running, Sat 2017.04.01 19:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.886 INFO  singlejartest.Main - Running, Sat 2017.04.01 20:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.892 INFO  singlejartest.Main - Running, Sat 2017.04.01 20:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.900 INFO  singlejartest.Main - Running, Sat 2017.04.01 21:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.907 INFO  singlejartest.Main - Running, Sat 2017.04.01 21:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.916 INFO  singlejartest.Main - Running, Sun 2017.04.01 22:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.922 INFO  singlejartest.Main - Running, Sun 2017.04.01 22:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.930 INFO  singlejartest.Main - Running, Sun 2017.04.01 23:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.935 INFO  singlejartest.Main - Running, Sun 2017.04.01 23:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.943 INFO  singlejartest.Main - Running, Sun 2017.04.02 00:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.948 INFO  singlejartest.Main - Running, Sun 2017.04.02 00:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.956 INFO  singlejartest.Main - Running, Sun 2017.04.02 01:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.961 INFO  singlejartest.Main - Running, Sun 2017.04.02 01:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.971 INFO  singlejartest.Main - Running, Sun 2017.04.02 02:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.976 INFO  singlejartest.Main - Running, Sun 2017.04.02 02:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.985 INFO  singlejartest.Main - Running, Sun 2017.04.02 03:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.990 INFO  singlejartest.Main - Running, Sun 2017.04.02 03:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:49.999 INFO  singlejartest.Main - Running, Sun 2017.04.02 04:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.005 INFO  singlejartest.Main - Running, Sun 2017.04.02 04:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.015 INFO  singlejartest.Main - Running, Sun 2017.04.02 05:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.019 INFO  singlejartest.Main - Running, Sun 2017.04.02 05:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.026 INFO  singlejartest.Main - Running, Sun 2017.04.02 06:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.031 INFO  singlejartest.Main - Running, Sun 2017.04.02 06:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.038 INFO  singlejartest.Main - Running, Sun 2017.04.02 07:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.042 INFO  singlejartest.Main - Running, Sun 2017.04.02 07:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.050 INFO  singlejartest.Main - Running, Sun 2017.04.02 08:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.054 INFO  singlejartest.Main - Running, Sun 2017.04.02 08:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.064 INFO  singlejartest.Main - Running, Sun 2017.04.02 09:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.069 INFO  singlejartest.Main - Running, Sun 2017.04.02 09:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.080 INFO  singlejartest.Main - Running, Sun 2017.04.02 10:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.085 INFO  singlejartest.Main - Running, Sun 2017.04.02 10:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.094 INFO  singlejartest.Main - Running, Sun 2017.04.02 11:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.099 INFO  singlejartest.Main - Running, Sun 2017.04.02 11:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.113 INFO  singlejartest.Main - Running, Sun 2017.04.02 12:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.117 INFO  singlejartest.Main - Running, Sun 2017.04.02 12:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.122 INFO  singlejartest.Main - Running, Sun 2017.04.02 13:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.125 INFO  singlejartest.Main - Running, Sun 2017.04.02 13:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.131 INFO  singlejartest.Main - Running, Sun 2017.04.02 14:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.134 INFO  singlejartest.Main - Running, Sun 2017.04.02 14:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.139 INFO  singlejartest.Main - Running, Sun 2017.04.02 15:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.143 INFO  singlejartest.Main - Running, Sun 2017.04.02 15:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.148 INFO  singlejartest.Main - Running, Sun 2017.04.02 16:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.151 INFO  singlejartest.Main - Running, Sun 2017.04.02 16:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.155 INFO  singlejartest.Main - Running, Sun 2017.04.02 17:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.158 INFO  singlejartest.Main - Running, Sun 2017.04.02 17:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.163 INFO  singlejartest.Main - Running, Sun 2017.04.02 18:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.165 INFO  singlejartest.Main - Running, Sun 2017.04.02 18:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.170 INFO  singlejartest.Main - Running, Sun 2017.04.02 19:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.172 INFO  singlejartest.Main - Running, Sun 2017.04.02 19:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.176 INFO  singlejartest.Main - Running, Sun 2017.04.02 20:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.179 INFO  singlejartest.Main - Running, Sun 2017.04.02 20:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.183 INFO  singlejartest.Main - Running, Sun 2017.04.02 21:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.235 INFO  singlejartest.Main - Running, Sun 2017.04.02 21:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.293 INFO  singlejartest.Main - Running, Mon 2017.04.02 22:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.363 INFO  singlejartest.Main - Running, Mon 2017.04.02 22:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.420 INFO  singlejartest.Main - Running, Mon 2017.04.02 23:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.492 INFO  singlejartest.Main - Running, Mon 2017.04.02 23:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.583 INFO  singlejartest.Main - Running, Mon 2017.04.03 00:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.703 INFO  singlejartest.Main - Running, Mon 2017.04.03 00:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.788 INFO  singlejartest.Main - Running, Mon 2017.04.03 01:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.857 INFO  singlejartest.Main - Running, Mon 2017.04.03 01:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.930 INFO  singlejartest.Main - Running, Mon 2017.04.03 02:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:50.982 INFO  singlejartest.Main - Running, Mon 2017.04.03 02:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:51.019 INFO  singlejartest.Main - Running, Mon 2017.04.03 03:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:51.066 INFO  singlejartest.Main - Running, Mon 2017.04.03 03:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:51.152 INFO  singlejartest.Main - Running, Mon 2017.04.03 04:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:51.207 INFO  singlejartest.Main - Running, Mon 2017.04.03 04:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:51.287 INFO  singlejartest.Main - Running, Mon 2017.04.03 05:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:51.338 INFO  singlejartest.Main - Running, Mon 2017.04.03 05:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:51.412 INFO  singlejartest.Main - Running, Mon 2017.04.03 06:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:51.505 INFO  singlejartest.Main - Running, Mon 2017.04.03 06:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:51.588 INFO  singlejartest.Main - Running, Mon 2017.04.03 07:00 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:51.712 INFO  singlejartest.Main - Running, Mon 2017.04.03 07:30 Eq: 50,000.00 UoL: .00%
2017-11-12 09:42:51.863 INFO  singlejartest.Main - Running, Mon 2017.04.03 08:00 Eq: 47,998.01 UoL: 102.11%
2017-11-12 09:42:52.047 INFO  singlejartest.Main - Running, Mon 2017.04.03 08:30 Eq: 46,059.32 UoL: 106.37%
2017-11-12 09:42:52.206 INFO  singlejartest.Main - Running, Mon 2017.04.03 09:00 Eq: 37,197.06 UoL: 131.76%
